text,Label
"Ibra 42 vẫn đá, anh bảy cố 43 phá Ibra",0.0
đức 1 tỉ vnd,0.0
T ước gì nó bị loại từ vòng bảng,0.0
"Anh thì luôn được đánh giá cửa vô địch cao ở mọi giải đấu, ấy vậy mà kể từ sau chức vô địch World Cup 1966 trên sân nhà thì kệ danh hiệu của tam sư không có gì mới. Mà với cách đá kiểu này thì Anh chắc phải chờ thêm vào năm nữa để giải cơn khát danh hiệu.",2.0
chiến thắng đầy may mắn của đức.,1.0
"Thằng HLV đội Bỉ có hàng công mạnh,lại mang cái lối đá Italia có cụm phòng ngự như đang được thua là xứng đáng chỉ tiếc là đội tuyển lắm sao.",2.0
Sự pừ kéc,0.0
Cú sút như nả đạn thủ môn chỉ biết đứng nhìn,1.0
Ca sĩ chu bin đã sang ukraina làm thủ môn vì chiến sự nên thiếu cầu thủ,0.0
mấy anh Bỉ toàn tên mà phụ nữ thik.toàn ku vs ku,0.0
Ủa giờ neuer ko còn là đội trưởng nữa à,0.0
Saka đá dỡ cho đá hoài.ông huấn luyện viên này dỡ quá,2.0
Hậu vệ đá kỳ vậy,2.0
Cái gì cũng ic vic chic lic qic tic,0.0
Ông hlv mới này ăn đứt ông ở WC 2022 ở khoản đắc nhân tâm. Bồ giờ đá đoàn kết sẽ là đội đáng gờm đấy,1.0
Đức đá vậy thì sổ bay theo nhiều,2.0
Ae đã thấy nhà cái nó sắp xếp tnao chưa,2.0
arnold trận này đá dở quá,2.0
hai thag bung bo cho trau giơ that nghiep đi bld,2.0
"kk pháp ra đi chưa, đúng chủ nhà áo sắp đặt",2.0
Éo hiểu quả vào đầu tiên 7 cỏ nó ngã ra làm gì nhỉ ?,2.0
Trọng tai bị mua rồi,2.0
"Thiệt ý đá dở ,công dở , Croatia xứng đang đi tiếp",2.0
ko phải Fan CR7 hay Bồ ko chơi độ nhưng thấy trận này Bồ bị tài bắt hơi ép nha.. Nhung Gruzia đá cháy thật. MiKautaDze sau Euro lại là cầu thủ được săn đón chắc 50 củ chứ ko ít,0.0
va chạm nguy hiểm chỗ nào vậy ,0.0
Những kẻ chê bai tôi chả bt j về bóng đá-Lukaku ko nói thế ,0.0
Oi roi oi,0.0
Tuy tui k có cá cược gì nhưng xin thề từ giờ đến khi tui chết đi tk Anh là tk tui ghét nhất trong bóng đá,2.0
"cái thời fifa 2 2008 - 2009, sài ông chú Jesus Navas +7 úp ảo ổng chạy ko thấy cái giò trong game luôn =)) bao nguyên cánh, đến giờ ông chú vẫn còn cày cháy ác ",0.0
bình luận viên thực sự quá nhạt,2.0
Thằng moratta..đá chạy như loang quăng.. mà cũng đk đeo băng đội trưởng ,2.0
Hình như quả pen trận này là quả pen đầu tiền của Euro năm nay phải ko mấy bác,0.0
Nếu b không chân thương thì khác hang,0.0
"Anh hơn  hẳn  về  đủ  mọi  thứ  mà  đá  chán  quá , anh mãi  vẫn  vậy  .",2.0
"Trận nào có a quân bình luận xem hấp dẫn hơi hẳn, đám blv mới bl ru ngủ quá",1.0
Tôi thấy tuyển anh mạnh mà...,1.0
May quá a 7 chuyền ko quả kèo a7 k ghi bàn của e cút r,1.0
z la hay r,1.0
Quả cuối kia mà ko vào thì chắc cr7 hối hận lắm thật may vì nó vào ,0.0
Nhìn cầu thủ ba lan đá cứ như họ bị ép phải đến đá euro cho xong giải vậy...ko tập trung.. phòng ngự lỏng lẻo...tầm này gặp pháp nữa có mà ăn no..fan Tây ban Nha đâu ạ,2.0
"Qua xem đúng vừa xem vừa ngủ gật,mẹ đá n nói đâu Hlv k 1 tí bài vở mẹ nào cả",2.0
A7 tuyet voi,1.0
Bảng A đức vs thuỵ Sĩ đi tiếp,0.0
Bỉ lắm Cu thật,0.0
bán độ rõ luôn,2.0
mưa j có tí,0.0
"Đúng là vớ va vớ vẩn (Var), quả đầu tiên của Đức mà lại ko công nhận.",2.0
Ý chả có mấy cơ hội,0.0
Kèo trên cứ ăn 1 trái rồi hòa thế này thì lo cho ae quá ,0.0
Fan Italia điểm danh đi ae 🇮🇹🇮🇹 🇮🇹,1.0
BỊP chỉ có thể là người của nhà cái dàn xếp,2.0
Tôi đoán BDN năm nay vô địch,1.0
Thật tiếc cho GRUZIA đội bạn hơi thiếu may mắn toàn cột dọc 2 trái vài trái thì mém vào.... dù sao thì đây cũng là trận đầu tiên tuyệt vời của GRUZIA,0.0
2005 cho lên làm.tiền đạo cấm đội quốc gia lun ghê thiệt,0.0
Hàng real khác bọt quá,1.0
Trận này chắc nhiều ae xa bờ,0.0
Xem trận này muốn croattia thắng. Vì trâm anh cổ vũ rất nhiệt,1.0
Giải đấu của những diễn viên. . Ae tỉnh táo lên nhé. Nhiều tiền thì biếu bố mẹ.,0.0
Áo là ngựa ô của giải năm nay,1.0
Blv cảm xúc nhỉ,1.0
"Giây đầu tiên cầu thủ cũng chạy trước bóng lăn mà đ ai thấy nhắc tới, nhắc mỗi anh 7 :)))) má hài ",0.0
Tiền đạo lusubu theo cách gọi tên tiếng Việt.,0.0
Mùa euro ae cẩn thận. Chúng nó đua ghê lắm ,0.0
Kante vẫn sung lắm nhỉ,1.0
Palmer vs mainoo vào đá khác hẳnnn,1.0
Blv Anh Quân bình luận hay thật,1.0
tài xử ép + trung vệ trẻ bóp 2 pha,2.0
Trận đấu thật cảm xúc.  Chúc mừng italia .,1.0
trận trước làm nhà ấy thua quá trận này bị nhà ấy nó đì,0.0
Anh mạnh trên mạng thực tế sử tử giấy,2.0
u cà na đá khá thoáng rất hay,1.0
Trận đấu quá hay <3,1.0
Thằng bellingham nó đá kiểu vô trách nhiệm ,2.0
Rồi sổ đỏ xe hơi bay màu ,0.0
Vào vòng tứ kết là may lắm rồi,2.0
"3 người ghi bàn thắng ko ai nhắc tới, những người chơi tốt ko ai nhắc tới. Lúc nào cũng Ronaldo, hãy công bằng hơn. Thay vì chỉ thu hút truyền thông ",2.0
"Đá như mơ ngủ, kiểu như đá cho có vậy",2.0
Hiệp 2 hay thật,1.0
Tô ni Crocs ,1.0
"tính ra mấy ông cầu thủ này thoát đc kiếp phải chết, nếu k đá thì p ra chiến trường, lên tele coi mà sợ hãi vãi",0.0
Ông bình luận này xem hay nè. Ông bl trận Thụy sĩ và Đưc sao mà nghe Bồ ngủ quá.,1.0
"Chúc mừng Bò tót! Cỗ máy về chiều của Crotia đã không theo kịp nhịp độ trận đấu, + thêm một đối thủ chơi pressing toàn sân suốt cả trận thì họ hụt hơi cũng phải.",1.0
Anh phế cánh trái. Thiếu vắng Jack Grealish,2.0
"Ralf Rangnick là huấn luyện viên theo đuổi trường phái gegenpressing, lúc là HLV tạm quyền của MU thì muốn hợp tác với Ten Hag nhưng Tenhag lúc mới đến vì vừa vô địch giải Hà Lan nên ra vẻ sĩ, đẩy Ralf Rangnick đi. Thật sự Ten Hag không có trình, may có cup gỡ gạc",0.0
Tôi vẫn không hiểu sao tên Georgia mà ổng đọc Gruzia z?,0.0
Eitciae,1.0
Tôi fan m10 mà trận này anh bảy đá lạ quá  đẳng cấp thật sự,1.0
Nam nay nhìn đức đá cuốn quá….. khéo vô địch ấy chứ,1.0
1-1 tuồng cho ý vào rỏ ràng.,0.0
Thằng bình luận viên chán nhất hành tinh. xem bóng đá mà gặp thằng bình luận thì tắt TV sớm,2.0
Griezman đá như Lukaku. Pháp EURO này bịp quá,2.0
Ý bán độ ạ?,2.0
tui nói lần thứ 1 triệu .. tuyển anh giữ hlv này thì ngàn năm nữa tuyển anh cũng chả đá có được chiếc cúp nào.. khuôn mặt thì hãm tài mà đường lối thì chả ra gì,2.0
Tây Ban Nha ko vô địch hơi phí,0.0
Nhà cái tính toán hết rồi ,0.0
"Trận TBN 1,4 triệu mà trận này có 365k lượt xem, chắc hẳn trận này quá nhàm chán",2.0
1 like = yêu Ronaldo ,1.0
k con gi de dien ta cam xuc,0.0
T có 1 thắc mắc mỗi mùa euro hay ưc lại có 1 đặc sản gì đó ví dụ năm nay là phản lưới nhà. éo hiểu kiểu gì bóng bánh thật như đùa,0.0
ăn được trận  Ukraine xong xem kèo đội  hình trận Hà lan vs Pháp thấy 2 ông bịp đã với nhau đã nghi rồi nên đi ngủ sớm ,0.0
Blv nhiệt thật sự.hay,1.0
Đội hình B của tây ban nha cũng không thua gì đội hình C của Anh,1.0
"Trận đấu hay nhất từ đầu Euro đến giờ là Gruzia và Thổ nhỉ kỳ. Gruzia đá tốt, 1 hiện tượng.",1.0
Bịp vãi.năm này châu âu thiếu tiền chủ tịch BĐ làm nhà cái,2.0
ăn dc tran nay cam xuc vl. kkk,1.0
Ra đảo rồi. Bay mất con Vios ,0.0
U,0.0
Cro chuyên này hơi mệt r có thể cook lun r,2.0
Đội bỉ lắm chân chuyền hay thật nhưng chơi ko đoàn kết,2.0
Chúc mừng Hungary,1.0
Quả leao chuyền thế mà đỡ hỏng,2.0
Anh mà ko thay southgate thì mãi ko ngóc đầu lên được dù có đội hình rất mạnh,2.0
Tây bán nhà,2.0
Eng đá bịp vc,2.0
...,0.0
"cụ Pepe k đá trận này thì hàng thủ ít cũng lủng 2 trái , toàn độ tuổi chín mà đá đần vl",2.0
Trong tài trao đổi với mafia,2.0
KO CÓ MPAPE CHÁN HẲN,2.0
Griezmann như lukaku,2.0
dlm con nghien buruhno,2.0
Murit gi đó đúng là phế v. Thêm tổng tư lệnh,2.0
harry kane bằng 1 cách nào đó luôn mang lại vận xui ở những chỗ anh có mặt ,2.0
Croatia về nước rồi 2 điểm  tất cả đã kết thúc,0.0
Pháp bỏ đi đâu?,0.0
"Nhà cái bảo thằng pháp nó đá thế mà, chịu thoi",0.0
Banh bóng giờ ko còn trong sạch nửa ae xem chơi nên cẩn thận,2.0
Quả việt vị của Hà Lan mà ở V_league thì trọng tài bị nghi có vấn đề thậm chí là bị kiện luôn.,0.0
mới xem xong trận ra đã thấy đăng nhanh vãi,1.0
Hay,1.0
Cổ động viên Rumania's gọi tên Putin,0.0
Bình luận viên VTV bình luận chán vcl,2.0
Việt vị cái db. Giờ k chạm bóng cũng thổi việt vị,2.0
"Các cầu thủ Ukraine muốn về sớm để nhập ngũ , bảo vệ đất nước",0.0
"Áo quá hay,mong tiên, sâu,và hạ sát những đôi bóng lớn",1.0
hay,1.0
7 chọ ngã mấy lần mà ko pen.,0.0
Ochoa mùa WC Donaruma mùa Euro,1.0
"Xem mấy đội yếu của giải mà họ đá cống hiến , đá cố gắng đến giây phút cuối cùng . Xem đỉnh thật sự",1.0
Dù gì cũng có ly cf tô bún ăn sáng :)),0.0
Nằm dưới khỏe re.Chia buồn cho ai nằm trên nhé.ahihi,1.0
"Năm nay, các ứng viên vô địch rớt xuống vị trí h2, h3 nhiều. Điển hình là pháp. Thiếu đi 1 tiền vệ kiến tạo kiểu Pogba.",0.0
Thằng già không giám sút sợ sút không vào bị tế ,2.0
"Tham gia chơi game, nhận ngay 1 tháng xem TV360 MIỄN PHÍ: https://snssdk1180.onelink.me/BAuo/1lclf5oi",0.0
Bồ đá non thật sự,2.0
Tây ban nha cầu thủ trẻ khỏe nhanh. Tây ban Nha quá Mạnh ! ,1.0
10 đấu 11 mà vẫn thắng đầy cảm xúc. Chúc mừng bdn,1.0
Rodri đúng là tiền vệ đánh chặn hay nhất thế giới lúc này,1.0
Móe xem tuyển Anh phế thật...nhiều cơ hội vl,2.0
2 bàn thắng may mắn. Dù sao cũng chúc mừng bồ. Nhưng đá tnay khó đi xa lắm.,1.0
"Kịch bản nhà cái rõ ràng, cứ mỗi lần tiếp cận vô sát khung thành là cả 2 đội diễn trò đá ra ngoài chẳng ai dám sút vô, thằng lỡ sút vô hên là việt vị chứ k là đền ói rồi",0.0
Blv hay quá,1.0
quả đầu có mùi bán độ,2.0
"Potugal sút và đánh đầu như mưa. Kêt quả vẫn tỉ số 0-0. Rồi anh Cris 7 đá trượt Pennaty , Pepe biếu 1 cơ hội cho tiền đạo Sloven phút 114 nhưng họ vẫn từ chối ghi bàn. Đến lúc đá Penaty sau 120 phút , Slove trượt cả 2 quả. Tôi kg hiểu kịch bản này là Chúa sắp xếp hay kg! Bồ đuoc Chúa chọn vào tứ kêt Vất Vả quá",0.0
"Trận đấu hay. Và lâu lắm mới nghe một BLV không hoa lá cành, theo sát và bùng nổ cùng trận đấu.",1.0
Thiếu ninja rùa cái là pháp hiện nguyên hình ngay được.haizaaa,2.0
Lukapu như con Lợn mà chạy chọc gì...cả đội ko có tiếng nói chung ..cá Dân quá..ai cũng muốn nhận Bằng khen.,2.0
Xem full trận ở đầu v mn,0.0
hàng thủ tệ hại,2.0
Anh đá ko bằng cả viet nam,2.0
BỌN ANH NÀY CŨNG TỚI BÁN KẾT LÀ XONG,0.0
"thầy cửa nam giấu bài đến tận vòng tứ kết cơ , thầy muốn làm cho ae thua độ nhiều ",2.0
Pháp loại từ vòng bảng đi cho ae còn gần bờ tí,0.0
Phản lưới nhà nhìn bịp trắng trợn,2.0
"Euro năm nay hay thật sự, các đội mà t tưởng yếu nhưng đá hay thật sự. Lượt cuối sắp tới bảng E sẽ hấp dẫn lắm đây. Mong Ukraina làm nên kì tích ",1.0
Slovakia 1-0 Lukaku :)),0.0
Nhac vang,0.0
Bỉ và Pháp làm tui bây hết 2 tháng lương,0.0
Bịp vl,2.0
"Bọn cầu thủ kèo tỉ số 0-0 và đánh Xỉu bảo sao nó đá giống ao làng, hậu vệ ko cần theo kèm, tiền đạo ko giám sút vào khung thành.",2.0
nhìn albania đá thấy hay hơn cả crotia,1.0
Thua mấy cửa dưới đá với nhau,0.0
Đội tuyển Hà Lan mà mình tưởng đội nào ở Châu Phi ? ,0.0
"Thủ môn thổ đẩy pha cuối hay quá, đẩy bay kèo rung của mình",1.0
ai bình luận mọi người nhỉ. bình luận hơi chán,2.0
Hôm nhậu vào chấp trái rưỡi vẫn ăn,0.0
Vì có những người hàng ngày không xem bóng đá nhưng với Word cup và Euro thì người già trẻ nhỏ và những tên bóng râm cũng vẫn xem,0.0
JaMal Musiala thật sự quá đẳng cấp .,1.0
Đều là trụ cột của các ông lớn ở seria đâý .,1.0
"24 đội năm nay mấy ông Geo,  Albani gặp đội top server chắc cũng AOS hết quá ",0.0
Bỉ hết thế hệ vàng là tịt k còn cầu thủ trẻ nào hay cả may ra có tí gọi là duku cũng chả biết hay đk lâu k nữa dần dần vài năm nữa còn k có vé dự euro vs woulcup cũng lên,2.0
Góc hip1 mấy quả ae,0.0
ko phải mbape mà là mbaku,0.0
Đâu phải đội lớn mới đá hay khi khe cửa hẹp chỉ dành cho một đội thì bắt buộc hai đội phải đá hết mình như vậy mới có trận cầu hay,0.0
Ít nhất Ronaldo cống hiến hết mình vì quốc gia .  Còn trẻ trâu anti cố làm cho văn hoá mạng tệ đi .,2.0
likeeeeee,1.0
Slova đá quá hay ! Bỉ gãy luôn chứ k phải đen ! ,1.0
Xem bìh luận viên nhạt vl,2.0
Trc pha ghi bàn thi lukaku bị phạm lỗi ma ta ? Chiếu lại xong đeo check,0.0
Đi kèo dưới ,0.0
Không có anh trưởng harry maguire thì tuyển anh đá rất chán :)))),2.0
"Đề nghị TV360 thay dùm mấy ô như Quang Huy, Quang Tùng cái nói thật mấy ô đấy hết thời rồi, mẹ bình luận trận 2h00 đã chán rồi nghe giọng các ô còn buồn ngủ hơn",2.0
"Trận này tôi ko cá độ kèo nào cả ,nhưng thực sự 2 đội đá quá Bịp",2.0
cha ronaldo này cái ko thể chê dc là sự hiếu chiến,1.0
Euro năm nay khá buồn cười khi có rất nhiều pha bóng lập bập làm cho hậu vệ tự đốt lưới nhà...,2.0
Cmt đầu,0.0
Cào thủ chụp quá đẹp ,1.0
2 siêu phẩm của Thổ,1.0
"trận đấu quá hay, hay nhất từ đầu giải",1.0
"Tôi yêu italya quá tuyệt vời ,quá cảm xúc, không uổng thức suốt đêm cổ vũ đội bóng mình yêu.",1.0
Rất hay,1.0
Quang Tùng bình luận chán quá,2.0
"Kante vẫn là số 1, hà lan may ko bị bắn hạ",1.0
Bong vào tay ma ong binh luan luc đầu con noi bong cham mat roi bay vao luoi .,0.0
Anh đội hình khủng bố mà đá như con mèo đuối nước. ,2.0
Tiếc cho Bồ quá :(,0.0
blv bình luận buồn ngủ vcl,2.0
Phải nói phong độ số 7 là tuyệt vời 40 như 20,1.0
"Pháp đá thế này thì chịu rồi, làm thua 2 chai nước hết 20k",2.0
Depay chính là mắt xích yếu nhất trong đội hình Hà Lan. Rất yêu mến Kante,1.0
Blv là phải như vậy nghe sướng  cả tai,1.0
Hungary đá dở vl,2.0
Kiến tạo của Ronaldo là đang dạy cho Bruno đấy.,0.0
"Chia tiền sân, tiền nước, giải tán thôi nào :)))",0.0
"Thua thảm Romania, có nản kh chứ",2.0
Hay qua Đuc oi chuc mung  chu nhà đuot 6điem và đi tiep ngon lành cành đào,1.0
Luôn thích cái cách mà a 7 thể hiện ,1.0
Fuck trọng tài cộng đến 5p... trọng tài mùa này bắt tệ hay có sự sắp đặt.....slovakia đá tốt hơn nhiều... chân sút tốt... bị loại sớm là điều đáng tiếc cho mùa giải,2.0
Fan của Đức chắc vui lắm,1.0
Tên ông trọng tài này quen quá ae,0.0
🇦🇷Messi: Bài đăng có nhiều lượt like nhiều nhất.,1.0
"Bú cái tỉ số vs cái xỉu, mãi yêu Đức hahaha",1.0
"Một trận cầu dở , tuyển Pháp nhờ Var chút nữa là toi với Hà Lan.",2.0
giử sức cho toàn cục.,0.0
"Không hiểu Gareth Southgate nghĩ gì, để Tren đá trung tâm. Điên thật sự",2.0
bình luận chán vc,2.0
Chúc mừng đt đức nhé🇩🇪,1.0
"nể ý trí , sức mạnh của ông già 39 t thật . không gục ngã nha a 7",1.0
Ý đá cứ dẫn trước là nó không muốn ghi bàn luôn ấy,0.0
Đag chiến sự nên đá thua cho ngta thương,0.0
Đá phải như thế thừa thắng xông lên dập cho đối thủ chán luôn chứ đá như bọn Anh thắng về thủ,1.0
Lớ ngớ Áo vào đến trận chung kết cũng nên,0.0
Khao khát có bàn nhưng cuối cùng lại chuyền đơn giản đó là cr7 .,0.0
Đá đấm kiểu này vô địch sao đc,2.0
"hoàng tử bé sút kém lực , ko ăn thua",2.0
Đúng là trận này có đức mà k có tài xém chút nữa thì toang,2.0
"Tuyệt vời ronaldo, a đã thay đổi,ko còn là 1 con ng ích kỷ,cái tôi cao của 1 ngôi sao lớn,tôi tin bđn 2026 sẽ là 1 tập thể đoàn kết như argen 2022",1.0
Trận này Pepe quá xuất sắc ,1.0
Nhà đài hết blv rồi hay sao mà để thằng huy nó bl vậy. Bl đã k hợp thời rồi. Dành chỗ cho bọn trẻ nó bl nhiệt huyết và cháy hơn. Thằng này giờ chỉ hợp với bưng bô bàn tròn mà thôi. Hy vọng sẽ k gặp nó trong những trận sắp tới nữa. Trận đấu hấp dẫn vậy mà nghe thằng bl rất nhạt.,2.0
Tuyệt vời CR7,1.0
Là BLV thì phải khách quan  . Tam sư chỉ là hổ giấy ông ơi  ! Đặc biệt là trong bóng đá ko nói trước đc điều gì đâu nhé.,0.0
Làm ơn đọc tên quốc gia ng ta cho đúng đi! Gruzia là tên quái nào vậy???,2.0
Tin vào Đức có ban cả hà lỗi cũng chưa đủ tiền,0.0
CR7 bỏ lỡ nhiều cơ hội á.Tiền đạo 39 tuổi đá như vậy là hay rồi đó còn con báo an nữa trung vệ sai lầm nhiều vãi còn tranh bóng đánh đầu của CR7 nữa chứ  kéo áo trong vòng cấm méo cho chạy vẫn không thổi đm,2.0
Mbape giờ này xún phong độ thấy rõ,2.0
pha cuối không thể tin đc lại sút lên trời :)),2.0
Nhìn áo đá mới thấy triết lý của HLV như thế nào.nhìn áp sát tích cực thích thật.ở MU thì toàn thánh lười chạy nên ko thể áp dụng đk.,1.0
OK siu,1.0
Thủ môn tên Trubin,0.0
 Messi : 26 bàn/12 kiến tạo và 16 lần chiến thắng,1.0
Cả một rùng chân gỗ,2.0
Cơ hội đầu tiên dành cho ITALIA.,0.0
"Chiến thắng đầy ý nghĩa của dtqg ukraine giành cho những người lính ,người dân ukraine nhằm giúp họ vơi bớt nỗi lo chiến tranh",1.0
"Pepe từ ngày rời real chơi điềm tĩnh hẳn, sự nghiệp được kéo dài mỹ mãn",1.0
Đéo Vào,2.0
Sao ko lấy video của vtv2 nhỉ.nghe bình luận vtv2 hay hơn,1.0
Đang chiến tranh mà đá đấm j,0.0
"Lukaku làm tường, Lukaku kiến tạo, Lukaku phòng ngự, trận đấu không tồi nhưng vận đen vẫn đeo bám Lukaku =))",1.0
"bruno  o tuyển  BDN đang cân 1  ban thắng , anh  7   đang cô vu tinh thần cho thằng em",1.0
"11 con mèo được con hổ dẫn dắt chúng sẽ chiến đấu như hổ , 11 con mèo mà được con lợn dẫn dắt sẽ ra đội tuyển anh ",2.0
Vãi  cả Bỉ 🇧🇪..  90% rớt  bảng,2.0
1 trận bóng của euro mà có chất lượng chuyên môn còn kém xa giải v-league của Việt Nam mất xem k có 1 tý nào hấp dẫn cho khán giả cả ,2.0
Phế vật mất 5 cị,2.0
bàn thắng đầu tiên đức thì lỗi thì ok còn bàn thuỵ sĩ thấy cánh tay cầu thủ ghi bàn cũng việt vị mà sao var ko bất ta hhhh,0.0
Bay luôn 50tr mé bực,2.0
Quá hay quá tuyệt vời,1.0
năm nay mấy ông lớn chỉ nên tin đức tbn,1.0
Chán,2.0
Bồ nó thã chứ đá thì nó rụng răng,1.0
"Kai Hazvert thật sự mà nói k thể nào gánh vác trên vai là mũi nhọn của Đức được. Từ trước đó rồi cầu thủ chuyển bàn thắng thành cơ hội nhiều nhất. Kiểu nó dứt điểm tù tù kiểu gì ấy, nhìn như Jack ấy chạy nhanh, khéo léo mà tới dứt điểm thì khỏi nói. Chán",2.0
Bằng 1 cách thần nào đó.. lukaku năm nào cũng được gọi lên tuyển.. ,0.0
Ông số 7 bấn độ rồi,2.0
chắc có nhiều đôi dép để lại trên cầu lắm nhỉ,0.0
Tôi nghĩ năm nay Đức có khả năng vô địch khá  cao họ có lợi thế về sân nhà những tài năng trẻ như musiala và có một thủ thành xuất xắc và đầy rẫy sự kinh nghiệm như Neuer tôi không phải là fan Đức nhưng cũng công nhận thực lực của họ ,1.0
Coi highlight mà ko biết trước kết quả nó hấp dẫn hơn ấy,0.0
Đội hình đắt giá nhất ứng cử viên cho chức vô địch 2 trận ghi đc 2 bàn 1thắng 1hoà ,1.0
Muisiala fan messi ,1.0
"Rất tiếc  cho Goergia, đáng lẽ hòa 2-2 là trận đấu đẹp. trận đấu quá hay, 2 đội không cho đối phương nghỉ. Trận đấu hay nhất từ lúc khai mạc đến nay",1.0
Bị gãy mũi game sau phải đeo mặt nạ vào rồi cho bớt nhục,2.0
Bịp vãi.năm này châu âu thiếu tiền chủ tịch BĐ làm nhà cái,2.0
Ra cầu,0.0
"Kéo muốn rách áo mà kêu không đủ tác đông , may là áo của adidad may chứ hàng shopbi thi còn đúng cái lưng áo",0.0
Ông bl chán vl vậy,2.0
Đội Anh chết đi sống lại.,0.0
no co cham vao bong deo dâu ma liêt vi,0.0
Diễn kịch lấy tiền mấy người cá độ . Thua đừng cay quá nghĩ quẩn nhé ,2.0
"BLV thiếu ngủ à, trận đấu hay như thế mà bình luận chán vc",2.0
Đây là kênh 360 TV nó khác đai rồi,0.0
"Ronaldo biết đàn em bruno đang bị áp lực ghi bàn khi quay lại đội tuyển, nên ronaldo chuyền cho bruno ghi bàn thay vì mình ghi bàn",0.0
BĐN đá thế này dễ vô địch lắm,1.0
Đt Anh nay mạnh thật... Mạnh ai nấy đá ,0.0
Bộ đôi kuuuuuuuuuuuuuuuuuu,1.0
France mãi vô địch,1.0
Hungary căm Bồ Đào Nha đến tận xương tủy ,0.0
Đá giải phải thế những quả chắc ăn như vậy không nên bỏ lỡ. Anh 7 đã biết đặt tập thể lên trên cái tôi cá nhân. Rất hy vọng vào Portal năm nay,2.0
Việt vị đúng rồi  . Cãi cãi gì,0.0
Lời khuyên: Hãy làm việc thông minh. Nói ít thôi. ,0.0
a cố gắg lắm r ..,1.0
"Mới hơn 5 tiếng mà 3,5tr view ",0.0
t thấy serbia tên toàn íc,0.0
Anh em đã lấy lại hết nhà cửa chưa.xin 1lai,0.0
ĐÂY LÀ UERO CUỐI CÙNG CỦA R.RONALDO,0.0
Trận này Đan mạch đá hay hơn Anh,0.0
Sặc mùi dàn xếp dm bóng đá h thối thật,2.0
Fan chú Huy từ bé,1.0
8:32 Chuyền? :)),0.0
"tuyển Anh tuy là mạnh, nhưng mạnh thằng nào thằng đấy đá. ko có sự gắn kết",2.0
2 ông í ngoài 50 rồi,0.0
2h sáng blv như ru ngủ ,2.0
không nói nhiều năm nay Bồ Đào Nha và Anh 7 vô địch nhá :):):),1.0
9. Cảm ơn Thầy.,0.0
Thuỵ Sỹ sẽ tiến sâu,1.0
Hết 90 phút có ae nào bán xe bán nhà chưa hay ra dung ở ngoài cầu vậy,0.0
"Cả đội đá chán đặt cap mudryk vs lunin ? Ad có hiểu bóng đá k, sao k nói dovyk hay các cth khc mà cứ nhắm vô 2 ng này?",2.0
"Sane đá k đc hay cho lắm, giữ bóng quá lâu r mất ít phối hợp đồng đội với lại những pha đi bóng k có j nổi bật",2.0
Trận này kancute xứng đáng 10₫ không có nhưng luôn,1.0
Ae theo tôi đii đức nay năm vô địch ,1.0
Scotland xách vali về nước,0.0
belingham đá như vậy mà được qbv thì đúng là  trò cười,2.0
indo mùa wc này vô địch thế giới nhé,1.0
bình luận viên giọng cư dé ....lên nghe chua chát. phản cảm người nghe,2.0
Pha đó gặp thg Bruno là nó sút r chứ nó k chuyền như a7 đâu,0.0
Trận này hay quá,1.0
trọng tài ngáo,2.0
"Griezman phiên bản barca, công nghệ var xàm thiết trái đó thủ môn đứng hình chứ có phản xạ đâu mà bắt lỗi HL",2.0
Dù a7 có ghi bàn hay không thì được nhìn a thi đấu đã là hp lắm rồi. Mong mn hãy ủng hộ anh ấy ,1.0
"mấy tk gà gỗ , Anh lợn đã nqu rồi thêm cm nữa",2.0
"6 phút mấy giây cuối thấy ko dô thôi đứng dậy tắt tivi vừa xong ai dè nghe nhà hàng xóm la lên 1 cái , chời mừng hết lớn ",1.0
Quan trọng cr7 đưa t về bờ ,0.0
2 cánh của TBN có william-yamal đúng là cặp trái phải nguy hiểm và hiệu quả nhất euro năm nay,1.0
Đức có Toni Kroos quay lại đá chắc hẳn ae nhỉ. Thắng là do hàng công hay nhưng nhìn cách Krooa giữ nhịp hay vcl thật. Đúng thiên tài. Nghĩ mà không có Kroos đưa con hàng Kimmich lên đó thì chắc cook sớm quá,1.0
Hết ng blv à,2.0
"thông số qbv còn xếp theo chi tiết cầu thủ hoạt động cả trận đấu làm đc j. chạm bóng, chuyền chính xác, tạo cơ hội, keypas, kiến tạo, ghi bàn rồi nó tổng điểm cuối trận. như rô điểm luôn bét bảng",0.0
trận đấu quá hay,1.0
cần đổi blv hay hơn,2.0
Theo mình BDN năm nay nhiều cái tôi chơi khá cá nhân một vài cầu thủ không còn tin TT và tôn trọng cr7 như trước. Nhưng đường chuyền này đã gắn kết tập thể lại . ,1.0
"Trận đấu này của 2 đội  Tôi  thích  nhất  là  Giọng nói  của  Bình luận viên ,còn  trận  đấu  thì  giống  hài hước",1.0
"Nếu con không về chắc mẹ buồn lắm ,nhưng nếu con về  mẹ càng buồn hơn .XUÂN NÀY E KHÔNG VỀ ĐƯỢC RỒI CÁC BÁC Ạ",0.0
Thua về mọi mặt trên sân cỏ và cả trên chiến trường....,2.0
Trận đấu hay,1.0
Trọng tài đã cướp đi bàn thắng của Đan mạch và tạo tiền đề cho trận thắng của Đức . Quá bất công,2.0
"Đan mạch đá cũng hay., tiếc cho những chú lính chì dũng cảm",1.0
Blv của k+ hả ae,0.0
siuuuuuuu,1.0
BLV tiếng nhỏ quá,2.0
